no.,stationid,start,id_start,end,id_end,pathkind,waykind,LocationHintStructuredHint,time
7,TaiwanStation_ZhongXiaoFuXingZhongxiaoFuxing,waypoint,TaiwanStation_ZhongXiaoFuXingZhongxiaoFuxing_Concourse_3F_1,platform,Platform_Platform_TaiwanZhongXiaoFuXingZhongxiaoFuxing_Bnxbl_1,from,ESCALATOR,,1
7,TaiwanStation_ZhongXiaoFuXingZhongxiaoFuxing,platform,Platform_Platform_TaiwanZhongXiaoFuXingZhongxiaoFuxing_B_dE,waypoint,TaiwanStation_ZhongXiaoFuXingZhongxiaoFuxing_Concourse_3F_1,from,ESCALATOR,PLATFORM_BACK,1
7,TaiwanStation_ZhongXiaoFuXingZhongxiaoFuxing,platform,Platform_Platform_TaiwanZhongXiaoFuXingZhongxiaoFuxing_Bnxbl_1,waypoint,TaiwanStation_ZhongXiaoFuXingZhongxiaoFuxing_Concourse_3F_1,from,ESCALATOR,PLATFORM_FRONT,1
8,TaiwanStation_DaAnDaan,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_1,exit,TaiwanStation_DaAnDaan_1,from,ESCALATOR,,1
8,TaiwanStation_DaAnDaan,exit,TaiwanStation_DaAnDaan_1,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_1,between,STAIRS,,1
8,TaiwanStation_DaAnDaan,exit,TaiwanStation_DaAnDaan_2,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_1,between,STAIRS,,1
8,TaiwanStation_DaAnDaan,exit,TaiwanStation_DaAnDaan_3,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_1,between,ELEVATOR,,1
8,TaiwanStation_DaAnDaan,exit,TaiwanStation_DaAnDaan_3,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_1,between,ESCALATOR,,1
8,TaiwanStation_DaAnDaan,exit,TaiwanStation_DaAnDaan_3,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_1,between,STAIRS,,1
8,TaiwanStation_DaAnDaan,exit,TaiwanStation_DaAnDaan_4,facility,TaiwanStation_DaAnDaan_TickgetGate_1F_1,between,STAIRS,,1
8,TaiwanStation_DaAnDaan,exit,TaiwanStation_DaAnDaan_5,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_2,between,STAIRS,,1
8,TaiwanStation_DaAnDaan,exit,TaiwanStation_DaAnDaan_5,facility,TaiwanStation_DaAnDaan_TickgetGate_1F_1,between,STAIRS,,1
8,TaiwanStation_DaAnDaan,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_2,exit,TaiwanStation_DaAnDaan_6,from,ESCALATOR,,1
8,TaiwanStation_DaAnDaan,exit,TaiwanStation_DaAnDaan_6,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_2,between,STAIRS,,1
8,TaiwanStation_DaAnDaan,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_1,waypoint,TaiwanStation_DaAnDaan_Concourse_M_1,between,ELEVATOR,,1
8,TaiwanStation_DaAnDaan,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_1,waypoint,TaiwanStation_DaAnDaan_Concourse_M_1,between,ESCALATOR,,1
8,TaiwanStation_DaAnDaan,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_1,waypoint,TaiwanStation_DaAnDaan_Concourse_M_1,between,STAIRS,,1
8,TaiwanStation_DaAnDaan,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_2,waypoint,TaiwanStation_DaAnDaan_Concourse_M_1,between,ELEVATOR,,1
8,TaiwanStation_DaAnDaan,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_2,waypoint,TaiwanStation_DaAnDaan_Concourse_M_1,between,ESCALATOR,,1
8,TaiwanStation_DaAnDaan,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_2,waypoint,TaiwanStation_DaAnDaan_Concourse_M_1,between,STAIRS,,1
8,TaiwanStation_DaAnDaan,facility,TaiwanStation_DaAnDaan_TickgetGate_1F_1,waypoint,TaiwanStation_DaAnDaan_Concourse_M_1,between,ELEVATOR,,1
8,TaiwanStation_DaAnDaan,facility,TaiwanStation_DaAnDaan_TickgetGate_1F_1,waypoint,TaiwanStation_DaAnDaan_Concourse_M_1,between,ESCALATOR,,1
8,TaiwanStation_DaAnDaan,facility,TaiwanStation_DaAnDaan_TickgetGate_1F_1,waypoint,TaiwanStation_DaAnDaan_Concourse_M_1,between,STAIRS,,1
8,TaiwanStation_DaAnDaan,facility,TaiwanStation_DaAnDaan_TickgetGate_1F_1,waypoint,TaiwanStation_DaAnDaan_Concourse_3F_1,between,ELEVATOR,,1
8,TaiwanStation_DaAnDaan,facility,TaiwanStation_DaAnDaan_TickgetGate_1F_1,waypoint,TaiwanStation_DaAnDaan_Concourse_3F_1,between,ESCALATOR,,1
8,TaiwanStation_DaAnDaan,facility,TaiwanStation_DaAnDaan_TickgetGate_1F_1,waypoint,TaiwanStation_DaAnDaan_Concourse_3F_1,between,STAIRS,,1
8,TaiwanStation_DaAnDaan,waypoint,TaiwanStation_DaAnDaan_Concourse_M_1,waypoint,TaiwanStation_DaAnDaan_Concourse_3F_1,between,ELEVATOR,,1
8,TaiwanStation_DaAnDaan,waypoint,TaiwanStation_DaAnDaan_Concourse_M_1,waypoint,TaiwanStation_DaAnDaan_Concourse_3F_1,between,ESCALATOR,,1
8,TaiwanStation_DaAnDaan,waypoint,TaiwanStation_DaAnDaan_Concourse_M_1,waypoint,TaiwanStation_DaAnDaan_Concourse_3F_1,between,STAIRS,,1
8,TaiwanStation_DaAnDaan,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_1,platform,Platform_Platform_TaiwanDaAnDaan_Dsxyxtxl_1,from,ELEVATOR,,1
8,TaiwanStation_DaAnDaan,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_1,platform,Platform_Platform_TaiwanDaAnDaan_R_dE,from,ELEVATOR,,1
8,TaiwanStation_DaAnDaan,platform,Platform_Platform_TaiwanDaAnDaan_Dsxyxtxl_1,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_1,from,ELEVATOR,PLATFORM_FRONT,1
8,TaiwanStation_DaAnDaan,platform,Platform_Platform_TaiwanDaAnDaan_R_dE,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_1,from,ELEVATOR,PLATFORM_BACK,1
8,TaiwanStation_DaAnDaan,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_2,platform,Platform_Platform_TaiwanDaAnDaan_Dsxyxtxl_1,from,ELEVATOR,,1
8,TaiwanStation_DaAnDaan,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_2,platform,Platform_Platform_TaiwanDaAnDaan_R_dE,from,ELEVATOR,,1
8,TaiwanStation_DaAnDaan,platform,Platform_Platform_TaiwanDaAnDaan_Dsxyxtxl_1,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_2,from,ELEVATOR,PLATFORM_BACK,1
8,TaiwanStation_DaAnDaan,platform,Platform_Platform_TaiwanDaAnDaan_R_dE,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_2,from,ELEVATOR,PLATFORM_FRONT,1
8,TaiwanStation_DaAnDaan,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_1,platform,Platform_Platform_TaiwanDaAnDaan_Dsxyxtxl_1,from,ESCALATOR,,1
8,TaiwanStation_DaAnDaan,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_1,platform,Platform_Platform_TaiwanDaAnDaan_R_dE,from,ESCALATOR,,1
8,TaiwanStation_DaAnDaan,platform,Platform_Platform_TaiwanDaAnDaan_Dsxyxtxl_1,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_1,from,ESCALATOR,PLATFORM_FRONT,1
8,TaiwanStation_DaAnDaan,platform,Platform_Platform_TaiwanDaAnDaan_R_dE,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_1,from,ESCALATOR,PLATFORM_BACK,1
8,TaiwanStation_DaAnDaan,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_2,platform,Platform_Platform_TaiwanDaAnDaan_Dsxyxtxl_1,from,ESCALATOR,,1
8,TaiwanStation_DaAnDaan,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_2,platform,Platform_Platform_TaiwanDaAnDaan_R_dE,from,ESCALATOR,,1
8,TaiwanStation_DaAnDaan,platform,Platform_Platform_TaiwanDaAnDaan_Dsxyxtxl_1,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_2,from,ESCALATOR,PLATFORM_BACK,1
8,TaiwanStation_DaAnDaan,platform,Platform_Platform_TaiwanDaAnDaan_R_dE,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_2,from,ESCALATOR,PLATFORM_FRONT,1
8,TaiwanStation_DaAnDaan,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_1,platform,Platform_Platform_TaiwanDaAnDaan_Dsxyxtxl_1,from,STAIRS,,1
8,TaiwanStation_DaAnDaan,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_1,platform,Platform_Platform_TaiwanDaAnDaan_R_dE,from,STAIRS,,1
8,TaiwanStation_DaAnDaan,platform,Platform_Platform_TaiwanDaAnDaan_Dsxyxtxl_1,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_1,from,STAIRS,PLATFORM_MIDDLE,1
8,TaiwanStation_DaAnDaan,platform,Platform_Platform_TaiwanDaAnDaan_R_dE,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_1,from,STAIRS,PLATFORM_MIDDLE,1
8,TaiwanStation_DaAnDaan,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_2,platform,Platform_Platform_TaiwanDaAnDaan_Dsxyxtxl_1,from,STAIRS,,1
8,TaiwanStation_DaAnDaan,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_2,platform,Platform_Platform_TaiwanDaAnDaan_R_dE,from,STAIRS,,1
8,TaiwanStation_DaAnDaan,platform,Platform_Platform_TaiwanDaAnDaan_Dsxyxtxl_1,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_2,from,STAIRS,PLATFORM_MIDDLE,1
8,TaiwanStation_DaAnDaan,platform,Platform_Platform_TaiwanDaAnDaan_R_dE,facility,TaiwanStation_DaAnDaan_TickgetGate_B1_2,from,STAIRS,PLATFORM_MIDDLE,1
8,TaiwanStation_DaAnDaan,waypoint,TaiwanStation_DaAnDaan_Concourse_M_1,platform,Platform_Platform_TaiwanDaAnDaan_Dsxyxtxl_1,from,ELEVATOR,,1
8,TaiwanStation_DaAnDaan,waypoint,TaiwanStation_DaAnDaan_Concourse_M_1,platform,Platform_Platform_TaiwanDaAnDaan_R_dE,from,ELEVATOR,,1
8,TaiwanStation_DaAnDaan,platform,Platform_Platform_TaiwanDaAnDaan_Dsxyxtxl_1,waypoint,TaiwanStation_DaAnDaan_Concourse_M_1,from,ELEVATOR,PLATFORM_BACK,1
8,TaiwanStation_DaAnDaan,platform,Platform_Platform_TaiwanDaAnDaan_R_dE,waypoint,TaiwanStation_DaAnDaan_Concourse_M_1,from,ELEVATOR,PLATFORM_FRONT,1
8,TaiwanStation_DaAnDaan,waypoint,TaiwanStation_DaAnDaan_Concourse_M_1,platform,Platform_Platform_TaiwanDaAnDaan_Dsxyxtxl_1,from,ESCALATOR,,1
8,TaiwanStation_DaAnDaan,waypoint,TaiwanStation_DaAnDaan_Concourse_M_1,platform,Platform_Platform_TaiwanDaAnDaan_R_dE,from,ESCALATOR,,1
8,TaiwanStation_DaAnDaan,platform,Platform_Platform_TaiwanDaAnDaan_Dsxyxtxl_1,waypoint,TaiwanStation_DaAnDaan_Concourse_M_1,from,ESCALATOR,PLATFORM_BACK,1
8,TaiwanStation_DaAnDaan,platform,Platform_Platform_TaiwanDaAnDaan_R_dE,waypoint,TaiwanStation_DaAnDaan_Concourse_M_1,from,ESCALATOR,PLATFORM_FRONT,1
8,TaiwanStation_DaAnDaan,waypoint,TaiwanStation_DaAnDaan_Concourse_M_1,platform,Platform_Platform_TaiwanDaAnDaan_Dsxyxtxl_1,from,STAIRS,,1
8,TaiwanStation_DaAnDaan,waypoint,TaiwanStation_DaAnDaan_Concourse_M_1,platform,Platform_Platform_TaiwanDaAnDaan_R_dE,from,STAIRS,,1
8,TaiwanStation_DaAnDaan,platform,Platform_Platform_TaiwanDaAnDaan_Dsxyxtxl_1,waypoint,TaiwanStation_DaAnDaan_Concourse_M_1,from,STAIRS,PLATFORM_BACK,1
8,TaiwanStation_DaAnDaan,platform,Platform_Platform_TaiwanDaAnDaan_R_dE,waypoint,TaiwanStation_DaAnDaan_Concourse_M_1,from,STAIRS,PLATFORM_FRONT,1
8,TaiwanStation_DaAnDaan,waypoint,TaiwanStation_DaAnDaan_Concourse_3F_1,platform,Platform_Platform_TaiwanDaAnDaan_Whxwl_1,from,WALKWAY,,1
8,TaiwanStation_DaAnDaan,platform,Platform_Platform_TaiwanDaAnDaan_Whxwl_1,waypoint,TaiwanStation_DaAnDaan_Concourse_3F_1,from,WALKWAY,PLATFORM_MIDDLE,1
8,TaiwanStation_DaAnDaan,waypoint,TaiwanStation_DaAnDaan_Concourse_3F_1,platform,Platform_Platform_TaiwanDaAnDaan_B_dS,from,ELEVATOR,,1
8,TaiwanStation_DaAnDaan,platform,Platform_Platform_TaiwanDaAnDaan_B_dS,waypoint,TaiwanStation_DaAnDaan_Concourse_3F_1,from,ELEVATOR,PLATFORM_MIDDLE,1
8,TaiwanStation_DaAnDaan,waypoint,TaiwanStation_DaAnDaan_Concourse_3F_1,platform,Platform_Platform_TaiwanDaAnDaan_B_dS,from,ESCALATOR,,1
8,TaiwanStation_DaAnDaan,platform,Platform_Platform_TaiwanDaAnDaan_B_dS,waypoint,TaiwanStation_DaAnDaan_Concourse_3F_1,from,ESCALATOR,PLATFORM_MIDDLE,1
8,TaiwanStation_DaAnDaan,waypoint,TaiwanStation_DaAnDaan_Concourse_3F_1,platform,Platform_Platform_TaiwanDaAnDaan_B_dS,from,STAIRS,,1
8,TaiwanStation_DaAnDaan,platform,Platform_Platform_TaiwanDaAnDaan_B_dS,waypoint,TaiwanStation_DaAnDaan_Concourse_3F_1,from,STAIRS,PLATFORM_MIDDLE,1
9,TaiwanStation_WenDeWende,exit,TaiwanStation_WenDeWende_1,facility,TaiwanStation_WenDeWende_TicketGate_Concourse_1,between,ELEVATOR,,120
9,TaiwanStation_WenDeWende,facility,TaiwanStation_WenDeWende_TicketGate_Concourse_1,exit,TaiwanStation_WenDeWende_1,from,ESCALATOR,,120
9,TaiwanStation_WenDeWende,exit,TaiwanStation_WenDeWende_1,facility,TaiwanStation_WenDeWende_TicketGate_Concourse_1,between,STAIRS,,150
9,TaiwanStation_WenDeWende,exit,TaiwanStation_WenDeWende_2,facility,TaiwanStation_WenDeWende_TicketGate_Concourse_2,between,ELEVATOR,,120
9,TaiwanStation_WenDeWende,exit,TaiwanStation_WenDeWende_2,facility,TaiwanStation_WenDeWende_TicketGate_Concourse_2,between,ESCALATOR,,120
9,TaiwanStation_WenDeWende,exit,TaiwanStation_WenDeWende_2,facility,TaiwanStation_WenDeWende_TicketGate_Concourse_2,between,STAIRS,,150
9,TaiwanStation_WenDeWende,facility,TaiwanStation_WenDeWende_TicketGate_Concourse_1,platform,Platform_Platform_TaiwanWenDeWende_TaipeiRapidTransit,from,WALKWAY,,10
9,TaiwanStation_WenDeWende,platform,Platform_Platform_TaiwanWenDeWende_TaipeiRapidTransit,facility,TaiwanStation_WenDeWende_TicketGate_Concourse_1,from,WALKWAY,PLATFORM_MIDDLE,10
9,TaiwanStation_WenDeWende,facility,TaiwanStation_WenDeWende_TicketGate_Concourse_1,platform,Platform_Platform_TaiwanWenDeWende_B_dNE,from,ELEVATOR,,90
9,TaiwanStation_WenDeWende,platform,Platform_Platform_TaiwanWenDeWende_B_dNE,facility,TaiwanStation_WenDeWende_TicketGate_Concourse_1,from,ELEVATOR,PLATFORM_MIDDLE,90
9,TaiwanStation_WenDeWende,facility,TaiwanStation_WenDeWende_TicketGate_Concourse_1,platform,Platform_Platform_TaiwanWenDeWende_B_dNE,from,ESCALATOR,,90
9,TaiwanStation_WenDeWende,platform,Platform_Platform_TaiwanWenDeWende_B_dNE,facility,TaiwanStation_WenDeWende_TicketGate_Concourse_1,from,ESCALATOR,PLATFORM_MIDDLE,90
9,TaiwanStation_WenDeWende,facility,TaiwanStation_WenDeWende_TicketGate_Concourse_1,platform,Platform_Platform_TaiwanWenDeWende_B_dNE,from,STAIRS,,100
9,TaiwanStation_WenDeWende,platform,Platform_Platform_TaiwanWenDeWende_B_dNE,facility,TaiwanStation_WenDeWende_TicketGate_Concourse_1,from,STAIRS,PLATFORM_MIDDLE,100
9,TaiwanStation_WenDeWende,facility,TaiwanStation_WenDeWende_TicketGate_Concourse_2,platform,Platform_Platform_TaiwanWenDeWende_B_dNE,from,WALKWAY,,10
9,TaiwanStation_WenDeWende,platform,Platform_Platform_TaiwanWenDeWende_B_dNE,facility,TaiwanStation_WenDeWende_TicketGate_Concourse_2,from,WALKWAY,PLATFORM_MIDDLE,10
9,TaiwanStation_WenDeWende,facility,TaiwanStation_WenDeWende_TicketGate_Concourse_2,platform,Platform_Platform_TaiwanWenDeWende_TaipeiRapidTransit,from,ELEVATOR,,90
9,TaiwanStation_WenDeWende,platform,Platform_Platform_TaiwanWenDeWende_TaipeiRapidTransit,facility,TaiwanStation_WenDeWende_TicketGate_Concourse_2,from,ELEVATOR,PLATFORM_MIDDLE,90
9,TaiwanStation_WenDeWende,facility,TaiwanStation_WenDeWende_TicketGate_Concourse_2,platform,Platform_Platform_TaiwanWenDeWende_TaipeiRapidTransit,from,ESCALATOR,,100
9,TaiwanStation_WenDeWende,platform,Platform_Platform_TaiwanWenDeWende_TaipeiRapidTransit,facility,TaiwanStation_WenDeWende_TicketGate_Concourse_2,from,ESCALATOR,PLATFORM_MIDDLE,100
9,TaiwanStation_WenDeWende,facility,TaiwanStation_WenDeWende_TicketGate_Concourse_2,platform,Platform_Platform_TaiwanWenDeWende_TaipeiRapidTransit,from,STAIRS,,100
9,TaiwanStation_WenDeWende,platform,Platform_Platform_TaiwanWenDeWende_TaipeiRapidTransit,facility,TaiwanStation_WenDeWende_TicketGate_Concourse_2,from,STAIRS,PLATFORM_MIDDLE,100
10,TaiwanStation_NeiHuNeihu,exit,TaiwanStation_NeiHuNeihu_1,facility,TaiwanStation_NeiHuNeihu_TicketGate_Concourse_1,between,ELEVATOR,,120
10,TaiwanStation_NeiHuNeihu,exit,TaiwanStation_NeiHuNeihu_1,facility,TaiwanStation_NeiHuNeihu_TicketGate_Concourse_1,between,ESCALATOR,,120
10,TaiwanStation_NeiHuNeihu,exit,TaiwanStation_NeiHuNeihu_1,facility,TaiwanStation_NeiHuNeihu_TicketGate_Concourse_1,between,STAIRS,,150
10,TaiwanStation_NeiHuNeihu,exit,TaiwanStation_NeiHuNeihu_2,facility,TaiwanStation_NeiHuNeihu_TicketGate_Concourse_2,between,ELEVATOR,,120
10,TaiwanStation_NeiHuNeihu,facility,TaiwanStation_NeiHuNeihu_TicketGate_Concourse_2,exit,TaiwanStation_NeiHuNeihu_2,from,ESCALATOR,,120
10,TaiwanStation_NeiHuNeihu,exit,TaiwanStation_NeiHuNeihu_2,facility,TaiwanStation_NeiHuNeihu_TicketGate_Concourse_2,between,STAIRS,,150
10,TaiwanStation_NeiHuNeihu,facility,TaiwanStation_NeiHuNeihu_TicketGate_Concourse_1,platform,Platform_Platform_TaiwanNeiHuNeihu_TaipeiRapidTransit,from,WALKWAY,,10
10,TaiwanStation_NeiHuNeihu,platform,Platform_Platform_TaiwanNeiHuNeihu_TaipeiRapidTransit,facility,TaiwanStation_NeiHuNeihu_TicketGate_Concourse_1,from,WALKWAY,PLATFORM_MIDDLE,10
10,TaiwanStation_NeiHuNeihu,facility,TaiwanStation_NeiHuNeihu_TicketGate_Concourse_1,platform,Platform_Platform_TaiwanNeiHuNeihu_B_dE,from,ELEVATOR,,90
10,TaiwanStation_NeiHuNeihu,platform,Platform_Platform_TaiwanNeiHuNeihu_B_dE,facility,TaiwanStation_NeiHuNeihu_TicketGate_Concourse_1,from,ELEVATOR,PLATFORM_MIDDLE,90
10,TaiwanStation_NeiHuNeihu,facility,TaiwanStation_NeiHuNeihu_TicketGate_Concourse_1,platform,Platform_Platform_TaiwanNeiHuNeihu_B_dE,from,ESCALATOR,,100
10,TaiwanStation_NeiHuNeihu,platform,Platform_Platform_TaiwanNeiHuNeihu_B_dE,facility,TaiwanStation_NeiHuNeihu_TicketGate_Concourse_1,from,ESCALATOR,PLATFORM_MIDDLE,100
10,TaiwanStation_NeiHuNeihu,facility,TaiwanStation_NeiHuNeihu_TicketGate_Concourse_1,platform,Platform_Platform_TaiwanNeiHuNeihu_B_dE,from,STAIRS,,100
10,TaiwanStation_NeiHuNeihu,platform,Platform_Platform_TaiwanNeiHuNeihu_B_dE,facility,TaiwanStation_NeiHuNeihu_TicketGate_Concourse_1,from,STAIRS,PLATFORM_MIDDLE,100
10,TaiwanStation_NeiHuNeihu,facility,TaiwanStation_NeiHuNeihu_TicketGate_Concourse_2,platform,Platform_Platform_TaiwanNeiHuNeihu_B_dE,from,WALKWAY,,10
10,TaiwanStation_NeiHuNeihu,platform,Platform_Platform_TaiwanNeiHuNeihu_B_dE,facility,TaiwanStation_NeiHuNeihu_TicketGate_Concourse_2,from,WALKWAY,PLATFORM_MIDDLE,10
10,TaiwanStation_NeiHuNeihu,facility,TaiwanStation_NeiHuNeihu_TicketGate_Concourse_2,platform,Platform_Platform_TaiwanNeiHuNeihu_TaipeiRapidTransit,from,ELEVATOR,,90
10,TaiwanStation_NeiHuNeihu,platform,Platform_Platform_TaiwanNeiHuNeihu_TaipeiRapidTransit,facility,TaiwanStation_NeiHuNeihu_TicketGate_Concourse_2,from,ELEVATOR,PLATFORM_MIDDLE,90
10,TaiwanStation_NeiHuNeihu,facility,TaiwanStation_NeiHuNeihu_TicketGate_Concourse_2,platform,Platform_Platform_TaiwanNeiHuNeihu_TaipeiRapidTransit,from,ESCALATOR,,100
10,TaiwanStation_NeiHuNeihu,platform,Platform_Platform_TaiwanNeiHuNeihu_TaipeiRapidTransit,facility,TaiwanStation_NeiHuNeihu_TicketGate_Concourse_2,from,ESCALATOR,PLATFORM_MIDDLE,100
10,TaiwanStation_NeiHuNeihu,facility,TaiwanStation_NeiHuNeihu_TicketGate_Concourse_2,platform,Platform_Platform_TaiwanNeiHuNeihu_TaipeiRapidTransit,from,STAIRS,,100
10,TaiwanStation_NeiHuNeihu,platform,Platform_Platform_TaiwanNeiHuNeihu_TaipeiRapidTransit,facility,TaiwanStation_NeiHuNeihu_TicketGate_Concourse_2,from,STAIRS,PLATFORM_MIDDLE,100
11,TaiwanStation_DaHuGongYuanDahuPark,exit,TaiwanStation_DaHuGongYuanDahuPark_1,facility,TaiwanStation_DaHuGongYuanDahuPark_TicketGate_Concourse_1,between,ELEVATOR,,120
11,TaiwanStation_DaHuGongYuanDahuPark,facility,TaiwanStation_DaHuGongYuanDahuPark_TicketGate_Concourse_1,exit,TaiwanStation_DaHuGongYuanDahuPark_1,from,ESCALATOR,,120
11,TaiwanStation_DaHuGongYuanDahuPark,exit,TaiwanStation_DaHuGongYuanDahuPark_1,facility,TaiwanStation_DaHuGongYuanDahuPark_TicketGate_Concourse_1,between,STAIRS,,150
11,TaiwanStation_DaHuGongYuanDahuPark,exit,TaiwanStation_DaHuGongYuanDahuPark_2,facility,TaiwanStation_DaHuGongYuanDahuPark_TicketGate_Concourse_2,between,ELEVATOR,,120
11,TaiwanStation_DaHuGongYuanDahuPark,exit,TaiwanStation_DaHuGongYuanDahuPark_2,facility,TaiwanStation_DaHuGongYuanDahuPark_TicketGate_Concourse_2,between,ESCALATOR,,120
11,TaiwanStation_DaHuGongYuanDahuPark,exit,TaiwanStation_DaHuGongYuanDahuPark_2,facility,TaiwanStation_DaHuGongYuanDahuPark_TicketGate_Concourse_2,between,STAIRS,,150
11,TaiwanStation_DaHuGongYuanDahuPark,facility,TaiwanStation_DaHuGongYuanDahuPark_TicketGate_Concourse_1,platform,Platform_Platform_TaiwanDaHuGongYuanDahuPark_B_dW,from,WALKWAY,,10
11,TaiwanStation_DaHuGongYuanDahuPark,platform,Platform_Platform_TaiwanDaHuGongYuanDahuPark_B_dW,facility,TaiwanStation_DaHuGongYuanDahuPark_TicketGate_Concourse_1,from,WALKWAY,PLATFORM_MIDDLE,10
11,TaiwanStation_DaHuGongYuanDahuPark,facility,TaiwanStation_DaHuGongYuanDahuPark_TicketGate_Concourse_1,platform,Platform_Platform_TaiwanDaHuGongYuanDahuPark_TaipeiRapidTransit,from,ELEVATOR,,90
11,TaiwanStation_DaHuGongYuanDahuPark,platform,Platform_Platform_TaiwanDaHuGongYuanDahuPark_TaipeiRapidTransit,facility,TaiwanStation_DaHuGongYuanDahuPark_TicketGate_Concourse_1,from,ELEVATOR,PLATFORM_MIDDLE,90
11,TaiwanStation_DaHuGongYuanDahuPark,facility,TaiwanStation_DaHuGongYuanDahuPark_TicketGate_Concourse_1,platform,Platform_Platform_TaiwanDaHuGongYuanDahuPark_TaipeiRapidTransit,from,ESCALATOR,,100
11,TaiwanStation_DaHuGongYuanDahuPark,platform,Platform_Platform_TaiwanDaHuGongYuanDahuPark_TaipeiRapidTransit,facility,TaiwanStation_DaHuGongYuanDahuPark_TicketGate_Concourse_1,from,ESCALATOR,PLATFORM_MIDDLE,100
11,TaiwanStation_DaHuGongYuanDahuPark,facility,TaiwanStation_DaHuGongYuanDahuPark_TicketGate_Concourse_1,platform,Platform_Platform_TaiwanDaHuGongYuanDahuPark_TaipeiRapidTransit,from,STAIRS,,100
11,TaiwanStation_DaHuGongYuanDahuPark,platform,Platform_Platform_TaiwanDaHuGongYuanDahuPark_TaipeiRapidTransit,facility,TaiwanStation_DaHuGongYuanDahuPark_TicketGate_Concourse_1,from,STAIRS,PLATFORM_MIDDLE,100
11,TaiwanStation_DaHuGongYuanDahuPark,facility,TaiwanStation_DaHuGongYuanDahuPark_TicketGate_Concourse_2,platform,Platform_Platform_TaiwanDaHuGongYuanDahuPark_TaipeiRapidTransit,from,WALKWAY,,10
11,TaiwanStation_DaHuGongYuanDahuPark,platform,Platform_Platform_TaiwanDaHuGongYuanDahuPark_TaipeiRapidTransit,facility,TaiwanStation_DaHuGongYuanDahuPark_TicketGate_Concourse_2,from,WALKWAY,PLATFORM_MIDDLE,10
11,TaiwanStation_DaHuGongYuanDahuPark,facility,TaiwanStation_DaHuGongYuanDahuPark_TicketGate_Concourse_2,platform,Platform_Platform_TaiwanDaHuGongYuanDahuPark_B_dW,from,ELEVATOR,,90
11,TaiwanStation_DaHuGongYuanDahuPark,platform,Platform_Platform_TaiwanDaHuGongYuanDahuPark_B_dW,facility,TaiwanStation_DaHuGongYuanDahuPark_TicketGate_Concourse_2,from,ELEVATOR,PLATFORM_MIDDLE,90
11,TaiwanStation_DaHuGongYuanDahuPark,facility,TaiwanStation_DaHuGongYuanDahuPark_TicketGate_Concourse_2,platform,Platform_Platform_TaiwanDaHuGongYuanDahuPark_B_dW,from,ESCALATOR,,100
11,TaiwanStation_DaHuGongYuanDahuPark,platform,Platform_Platform_TaiwanDaHuGongYuanDahuPark_B_dW,facility,TaiwanStation_DaHuGongYuanDahuPark_TicketGate_Concourse_2,from,ESCALATOR,PLATFORM_MIDDLE,100
11,TaiwanStation_DaHuGongYuanDahuPark,facility,TaiwanStation_DaHuGongYuanDahuPark_TicketGate_Concourse_2,platform,Platform_Platform_TaiwanDaHuGongYuanDahuPark_B_dW,from,STAIRS,,100
11,TaiwanStation_DaHuGongYuanDahuPark,platform,Platform_Platform_TaiwanDaHuGongYuanDahuPark_B_dW,facility,TaiwanStation_DaHuGongYuanDahuPark_TicketGate_Concourse_2,from,STAIRS,PLATFORM_MIDDLE,100
